time;proto;src_ip;src_port;dst_ip;dst_port;flags;length
15:34:46.659116;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659118;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659119;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;0
15:34:46.659147;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659149;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659151;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;0
15:34:46.659305;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659309;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659311;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;0
15:34:46.659317;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659319;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659320;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;0
15:34:46.659465;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659618;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659620;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659621;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659721;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659866;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659868;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.659869;IP;www.aggloroanne.fr;443;BP-Linux8;53325;P.;612
15:34:46.660143;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;0
15:34:46.665962;IP;BP-Linux8;53325;www.aggloroanne.fr;443;P.;471
15:34:46.668655;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.668855;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.668861;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.668869;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.668872;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.668873;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.668878;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.668879;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.668881;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.668882;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.668884;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.668885;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.668896;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669050;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669055;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.669063;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669065;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669067;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.669164;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669167;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669170;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.669248;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669250;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669252;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.669257;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669260;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669261;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.669265;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669267;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.669268;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.669821;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.669966;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.669970;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.669977;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.669979;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.669980;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.670072;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.670074;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.670076;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.670087;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.670134;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670214;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.670217;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.670225;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.670226;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.670227;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.670282;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670284;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670289;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670290;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670292;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670317;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.670318;IP;www.aggloroanne.fr;443;BP-Linux8;53326;P.;450
15:34:46.670320;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.670417;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670420;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670422;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670428;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670430;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670431;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670462;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670463;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670466;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670470;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670561;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670564;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670569;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670571;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670572;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670576;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670579;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670580;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670584;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670596;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670597;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670602;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.670611;IP;www.aggloroanne.fr;443;BP-Linux8;53328;P.;274
15:34:46.670612;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.670929;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670934;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670936;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670937;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670939;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670940;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670942;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670943;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670945;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670946;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670947;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670949;IP;www.aggloroanne.fr;443;BP-Linux8;53324;P.;485
15:34:46.670950;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670952;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.670954;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.671102;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.671104;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.671106;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.671107;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.671109;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.671110;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.671111;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.671113;IP;www.aggloroanne.fr;443;BP-Linux8;53324;P.;1196
15:34:46.671976;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672154;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672158;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.672172;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672174;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672176;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.672180;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672182;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672184;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.672245;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672246;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672248;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.672340;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672366;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.672368;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.674136;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;0
15:34:46.686852;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686861;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686865;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;0
15:34:46.686873;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686876;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686878;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686879;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686880;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686881;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686883;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686884;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686885;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686887;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686970;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686973;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686975;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.686976;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687111;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687113;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687115;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687117;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687118;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687120;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687121;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687122;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687124;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687125;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687215;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687217;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687219;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;1448
15:34:46.687220;IP;www.aggloroanne.fr;443;BP-Linux8;53325;P.;274
15:34:46.687977;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.688112;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.688116;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.688123;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.688126;IP;www.aggloroanne.fr;443;BP-Linux8;53327;P.;46
15:34:46.688127;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.691196;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691201;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691205;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.691302;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691303;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691305;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.691406;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691408;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691410;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.691415;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691417;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691419;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.691423;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691425;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691426;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.691430;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691432;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691433;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.691463;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691465;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691466;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.691470;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.691472;IP;www.aggloroanne.fr;443;BP-Linux8;53329;P.;1024
15:34:46.691474;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.724732;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;0
15:34:46.724940;IP;BP-Linux8;22;192.168.190.130;50245;P.;100
15:34:46.733802;IP;BP-Linux8;53324;www.aggloroanne.fr;443;P.;477
15:34:46.733915;IP;BP-Linux8;53326;www.aggloroanne.fr;443;P.;459
15:34:46.734389;IP;BP-Linux8;53327;www.aggloroanne.fr;443;P.;502
15:34:46.734515;IP;BP-Linux8;53328;www.aggloroanne.fr;443;P.;482
15:34:46.734614;IP;BP-Linux8;53329;www.aggloroanne.fr;443;P.;496
15:34:46.745315;IP;192.168.190.130;50245;BP-Linux8;22;.;0
15:34:46.755047;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755311;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755316;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755318;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755319;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755321;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755322;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755324;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755325;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755327;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755328;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755330;IP;www.aggloroanne.fr;443;BP-Linux8;53324;P.;485
15:34:46.755331;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755542;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755547;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755549;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755550;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755552;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755554;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755555;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755557;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755558;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755559;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;1448
15:34:46.755561;IP;www.aggloroanne.fr;443;BP-Linux8;53324;P.;454
15:34:46.755571;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755778;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755784;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.755792;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755795;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755797;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.755801;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755803;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755805;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;0
15:34:46.755809;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755810;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755859;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755861;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755863;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.755864;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756121;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756125;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756128;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756130;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756131;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756133;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756134;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756136;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756137;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756138;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756141;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756148;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756151;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756152;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756157;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756158;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756160;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756164;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756237;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756240;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756243;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756250;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756252;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756253;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756301;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756304;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;1448
15:34:46.756306;IP;www.aggloroanne.fr;443;BP-Linux8;53327;P.;1095
15:34:46.756307;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756603;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756609;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.756616;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756618;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756620;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.756624;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756626;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756627;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.756632;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756633;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756635;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.756639;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756640;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756642;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.756646;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756648;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756649;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;0
15:34:46.756653;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756654;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756657;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756658;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756757;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756760;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756763;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756770;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756772;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756773;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756777;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756780;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756781;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.756786;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756787;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756788;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.756792;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756794;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756795;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.756799;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756800;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756802;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;0
15:34:46.756863;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;1448
15:34:46.756866;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756868;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756870;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756876;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756878;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;1448
15:34:46.756879;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;0
15:34:46.756883;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756885;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756886;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756888;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756975;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756979;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756980;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756981;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.756983;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.757015;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.757017;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.757018;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
15:34:46.757062;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;1448
